Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
197507,  -5.33,  -3.85,  -4.37,  -3.54,  -7.83,  -4.52, -10.75,  -5.74,  -6.60,  -3.61,  -8.24,   2.70,  -4.17,  -4.78,  -8.22,  -7.32,  -5.43
197508,  -2.38,  -7.27,  -0.57,  -4.26,  -3.55,   1.98,  -4.18,  -1.39,   3.74,  -1.84,  -2.54,  -3.07,  -2.72,  -1.24,   0.14,  -6.14,  -3.05
197509,  -3.18,  -2.68,  -1.07,   0.68,  -4.16,  -8.49,  -4.79,  -6.54,  -5.25,  -4.54,  -2.04,  -1.10,  -3.97,  -0.99,  -3.42,  -7.51,  -4.38
197510,  11.77,  -5.01,  -1.47,  10.62,   8.78,   6.83,   9.72,   4.16,  -2.82,   1.58,   6.81,   9.50,   3.83,   6.58,  10.77,   5.03,   6.43
197511,   3.21,  -1.45,  -1.98,   6.68,   3.21,   2.03,   5.13,   3.25,   1.63,   0.45,   3.70,   3.72,   3.36,   3.15,   5.12,   4.83,   4.14
197512,  -1.97,   2.36,   0.28,  -1.05,  -2.20,   0.02,  -5.67,   0.72,   2.13,  -3.61,  -1.17,   1.71,   0.30,   1.34,  -3.47,  -0.46,  -1.51
197601,   8.90,  14.72,   7.71,  21.43,  14.91,  19.95,   7.20,  17.86,  21.22,  18.32,  17.97,  13.09,  15.60,   8.30,   7.93,  12.22,  13.72
197602,  -3.03,   2.15,  -3.21,   4.84,  -0.38,   2.51,  -5.87,   6.04,   5.20,   3.61,   2.00,   5.53,   5.98,  -3.52,   4.28,   1.90,   2.13
197603,   0.65,   4.39,   7.55,   3.08,   1.86,  -3.60,   5.83,   2.81,  -0.04,   0.40,   2.16,   5.48,   0.92,   1.44,   3.92,   3.23,   1.63
197604,  -1.29,   2.80,   1.80,  -3.01,  -4.92,   0.10,  -3.59,   0.00,   1.36,  -1.09,  -2.29,   1.83,   1.26,   0.63,  -5.12,  -2.62,  -0.47
197605,  -0.96,   2.57,   6.23,  -7.15,  -3.16,  -2.70,  -2.37,  -3.98,   0.41,   1.22,   0.80,  -2.68,   1.83,  -1.46,  -6.65,  -2.14,  -2.22
197606,   5.46,   4.64,   4.95,   0.94,   5.22,  -0.53,   4.61,   3.82,   4.71,   8.89,   7.66,   2.26,   7.02,   4.25,   1.52,   6.44,   3.50
197607,   1.77,  -3.80,  -0.31,  -1.63,  -3.17,  -2.25,  -0.11,  -2.05,  -2.46,  -2.10,  -2.39,  -0.34,  -1.26,   2.82,  -2.46,   1.16,   0.10
197608,  -0.45,  -3.79,  -0.61,  -2.88,  -1.17,  -3.35,   1.82,  -1.12,  -3.61,  -1.63,  -1.56,  -0.54,  -2.40,   2.96,   3.75,  -0.15,   0.84
197609,   0.16,   2.57,   6.03,   0.88,  -0.74,   0.32,   3.23,   2.88,   1.66,   3.12,   2.31,   5.92,   1.14,   4.08,   0.37,   0.52,   2.28
197610,  -2.28,  -2.39,  -2.35,  -1.04,  -2.87,  -2.41,  -2.66,   0.19,  -5.94,  -4.22,  -4.13,  -0.74,  -4.43,  -0.81,  -0.52,   0.64,  -1.52
197611,   0.37,   0.96,   1.12,   6.91,  -1.45,  -5.13,  -6.23,   3.56,  -0.14,   0.49,   1.36,  -0.21,   4.19,   3.14,   5.06,   1.71,   1.74
197612,   4.61,   5.96,   6.25,   6.39,   4.73,  10.18,   5.28,   8.12,   7.60,   7.47,   4.12,  10.65,   5.39,   6.49,   1.54,   8.93,   5.47
197701,  -5.02,  -1.57,  -0.11,  -0.65,  -7.98,  -5.73,  -8.07,  -4.83,  -3.80,   0.67,  -4.16,  -3.45,  -2.61,   0.84,  -8.11,  -4.60,  -3.09
197702,  -0.65,  -0.33,  -3.05,  -4.57,  -2.58,  -0.76,  -0.36,  -1.65,  -0.56,  -0.28,  -0.25,  -3.65,  -2.22,  -3.40,  -1.65,  -1.63,  -0.63
197703,  -1.19,   2.42,  -1.96,  -0.98,  -3.87,  -0.41,  -2.24,   0.06,   0.60,   1.87,   1.03,  -5.00,  -0.12,   0.19,  -3.43,  -0.53,  -0.54
197704,  -0.20,  -1.90,   2.76,   2.31,  -1.05,  -0.54,  -2.94,   2.31,   0.93,   5.11,  -1.94,   2.39,   4.31,   1.94,  -3.69,   2.33,   0.76
197705,  -0.88,  -7.39,  -0.22,  -4.56,  -3.72,  -3.68,  -1.76,  -2.93,  -5.80,   0.39,  -1.51,   0.01,   1.41,   1.68,  -3.32,  -0.59,  -0.21
197706,   4.07,   1.06,   5.68,   6.07,   5.05,   0.00,   7.61,   4.28,  -0.03,   4.15,   6.39,   4.26,   4.79,   5.70,   6.54,   6.01,   4.79
197707,   1.87,  -5.93,  -2.00,  -0.89,  -2.22,  -3.26,  -0.76,  -3.32,  -7.41,  -2.42,  -1.62,  -2.53,  -2.12,   0.87,   0.22,   0.44,  -1.31
197708,  -0.05,  -1.45,  -5.81,  -0.33,   1.33,  -3.04,   3.58,  -1.93,  -5.22,   0.94,   0.02,  -0.43,  -3.51,  -3.23,   5.35,  -1.22,  -1.47
197709,   0.64,  -1.36,   0.65,   1.64,  -0.94,  -0.25,  -1.21,  -1.21,  -5.75,   0.14,  -1.17,   3.76,  -2.13,   2.01,  -0.78,  -0.01,   1.08
197710,  -4.50,  -5.62,  -3.66,  -2.58,  -7.54,  -3.11,  -3.19,  -2.14,  -0.03,  -3.37,  -3.60,  -4.61,  -3.85,  -3.14,  -3.16,  -4.85,  -4.03
197711,   3.62,   3.78,   3.49,   8.11,   1.71,   2.84,   5.40,   7.69,   1.49,   4.36,   5.50,   1.87,   7.34,   4.28,   5.41,   5.86,   4.76
197712,  -0.21,   0.99,   1.91,   0.01,  -0.49,   1.37,  -0.39,   0.40,   4.41,   0.41,   2.33,  -0.91,   1.20,  -0.33,  -2.04,  -0.10,   1.46
197801,  -4.77,  -5.09,  -6.99,  -3.95,  -7.14,  -6.39,  -3.49,  -6.27,  -4.56,  -3.72,  -4.91,  -6.75,  -3.34,  -4.53,  -7.17,  -6.02,  -5.30
197802,   0.09,  -1.14,  -1.17,   1.27,  -3.19,  -4.83,  -2.30,   0.04,  -3.79,  -0.35,  -3.04,   1.75,   0.23,  -0.41,  -0.72,   0.06,   0.50
197803,   2.74,   3.01,   2.27,   5.71,   4.20,   4.03,   3.09,   5.51,   6.13,   5.85,  -0.24,   6.61,   6.91,   2.47,   2.12,   5.16,   4.24
197804,   6.27,   5.89,   7.17,   6.36,  13.82,  10.95,   9.60,   9.79,   8.89,   7.43,  13.20,   8.25,  10.57,   0.18,  11.53,  10.01,   7.10
197805,   4.45,   2.48,   1.27,   3.47,   5.19,   0.12,   4.60,   3.94,   3.41,   2.32,   2.93,  -1.48,   5.88,   0.71,   0.56,   1.31,   2.31
197806,   0.49,  -4.16,  -3.94,  -2.35,  -2.66,  -2.56,   0.31,  -1.54,  -6.18,   0.74,  -0.45,  -2.87,   1.15,   0.84,  -2.17,  -0.53,  -0.47
197807,   2.59,   8.28,   3.24,   2.57,   8.67,   5.49,   7.23,   8.07,   8.14,   5.86,   8.22,   3.83,  12.72,   2.83,   5.11,   5.22,   5.38
197808,   3.35,   3.80,   5.64,   7.87,   3.25,   4.78,   0.72,   9.37,   0.49,   5.25,   5.13,   2.92,   4.50,   0.46,   5.15,   5.58,   5.22
197809,  -0.63,   2.28,   4.97,   0.45,  -2.97,  -0.17,  -2.28,  -2.27,   1.26,  -3.68,  -3.40,   0.56,  -5.01,  -0.24,  -2.70,  -0.88,  -0.95
197810, -10.71, -11.51, -10.63, -16.94, -10.81,  -9.43, -10.11, -16.62, -11.95, -13.09, -11.34, -10.55, -16.90,  -7.07, -13.47, -11.42, -11.24
197811,   1.69,   0.80,   5.81,   3.77,   3.20,   1.02,   3.90,   1.33,   1.28,   2.87,   4.28,   0.82,   5.86,   3.00,   2.00,   1.74,   4.06
197812,   1.51,   3.36,   3.08,   0.34,   0.27,  -0.08,   3.33,   1.05,   0.19,   2.19,   6.11,  -0.28,   0.91,  -1.23,  -1.24,   1.40,   0.75
197901,   3.46,  10.47,   2.96,   9.72,   4.59,   6.49,   0.94,   8.73,  13.51,   6.07,   4.34,   5.01,   4.50,   6.36,   5.69,   5.30,   5.83
197902,  -3.90,   1.82,   0.74,  -1.81,  -4.54,  -2.28,  -4.37,  -2.87,  -3.69,  -5.32,  -3.19,  -3.58,  -8.24,  -1.63,  -4.96,  -3.37,  -2.88
197903,   2.88,  10.68,   9.40,   8.79,   6.49,   9.72,   3.97,   8.55,   9.14,   6.35,   7.49,   6.77,   8.60,   2.33,   5.82,   7.42,   5.09
197904,  -0.06,  -3.05,   4.43,   0.31,   1.42,  -2.03,   0.57,   2.66,  -0.70,   1.34,   0.16,   2.22,   0.09,  -2.74,   1.20,   1.49,   0.01
197905,  -1.74,   2.17,  -2.47,  -0.43,  -2.31,  -2.94,  -3.10,  -1.82,  -2.59,   0.71,  -1.61,  -1.01,  -1.89,   1.43,  -2.61,   0.15,  -1.15
197906,   3.43,  10.17,   9.23,   1.94,   2.11,   3.80,   3.39,   4.43,   2.16,   5.41,   1.93,   2.55,   3.98,   4.97,   2.49,   8.75,   3.51
197907,   0.95,   1.20,   1.57,   1.68,   0.67,   3.91,   0.48,   2.81,   4.46,   4.95,  -0.66,   1.19,   5.85,   2.08,   1.07,   3.27,   1.15
197908,   7.28,   7.69,   8.18,   6.96,   5.53,   6.74,   8.84,   9.86,   7.17,   8.05,   5.78,   5.59,   9.08,   2.04,   9.19,   5.04,   5.08
197909,  -1.70,   7.62,   6.13,  -1.60,  -3.57,   2.73,  -1.54,  -0.06,   2.51,  -1.15,  -1.56,   2.56,  -2.05,  -2.17,  -1.69,  -1.13,  -1.52
197910,  -8.55, -11.59,  -2.22,  -9.15,  -7.36,  -7.97,  -4.80, -10.31, -11.61,  -6.97,  -7.99, -10.95,  -9.90,  -5.80,  -8.89, -10.09,  -7.58
197911,   5.30,  11.75,   8.89,   6.16,   0.85,   6.10,   6.46,   6.36,   0.74,   6.22,   7.70,  -3.33,   9.39,   7.74,   2.53,   6.35,   5.37
197912,   2.48,  17.45,   2.73,   6.15,   4.09,   5.58,   1.30,   4.47,   8.24,   5.31,   2.39,   0.88,   6.25,  -0.99,   1.48,   1.76,   2.44
198001,   3.86,  13.77,  13.88,   2.83,   4.72,   3.99,  -2.30,   8.79,  17.57,   7.24,   7.75,  10.76,  16.07,   1.56,   0.17,   2.12,   3.89
198002,  -5.28,   3.77,  13.00,  -0.89,  -5.30,  -1.60,  -4.01,  -2.10,   0.13,  -1.02,  -3.82,  -6.45,  -6.56,  -3.39,  -5.35,  -5.07,  -1.36
198003,  -8.96, -18.73, -17.87,  -9.06,  -5.55, -12.07,  -2.80, -14.84, -18.64, -16.70, -12.76,  -9.55, -12.91,  -6.59,  -8.06,  -8.89,  -9.77
198004,   7.15,  -0.53,   6.84,   3.71,   2.20,   4.84,   5.06,   4.04,   2.31,   4.01,   0.10,  -2.90,  -0.63,  12.00,   4.75,   6.81,   6.48
198005,   7.94,   9.78,   4.14,   3.83,   5.79,   7.49,   8.04,   8.87,   5.17,   5.68,   4.88,   3.05,   5.85,   4.59,  10.32,   7.89,   6.35
198006,   2.33,  10.71,   5.97,   3.34,   2.71,   2.08,   0.34,   4.98,   2.40,   5.20,   3.86,   2.08,   1.14,   4.54,   2.34,   4.84,   1.81
198007,   5.85,   9.26,   2.04,  13.53,   9.79,   8.74,   8.46,  12.79,  12.76,  10.15,  14.58,  12.66,  14.03,  -0.10,  10.63,   3.26,   7.53
198008,   0.57,   6.60,   3.72,   2.96,   2.22,   2.89,  -0.71,   1.43,   1.11,   2.25,   2.43,   3.07,   1.15,  -1.17,   0.46,   1.85,   4.24
198009,  -0.12,  12.30,   6.98,   1.75,   2.04,   1.71,   0.89,   1.68,   4.58,   3.77,   2.61,   1.57,   3.07,   0.15,  -0.44,   2.58,   1.95
198010,  -0.94,  -0.30,   7.78,   1.24,   2.16,  -1.27,  -1.60,   3.10,  -1.03,   5.35,   2.10,  -5.55,   2.14,   1.94,  -1.48,   0.12,   1.00
198011,   0.07,   8.82,  23.76,   1.03,   7.92,   8.62,   5.76,   7.12,   5.55,  10.76,  10.66,  -1.12,  15.08,   7.38,   0.69,   5.63,   7.82
198012,   1.85,  -8.16, -10.61,  -1.90,  -2.39,  -1.91,   3.87,  -3.93,  -4.32,  -2.57,  -2.23,  -0.28,  -0.65,  -1.95,   0.57,   3.11,  -0.98
198101,   2.66,  -8.78,  -9.98,   7.60,  -1.61,   1.50,  -1.17,  -2.43,   0.71,  -4.32,  -7.40,  -1.83,  -2.94,  -2.57,   1.55,  -2.52,  -1.97
198102,   2.29,  -3.59,  -0.41,   1.95,   8.21,   3.96,   3.19,   3.94,   2.57,   1.63,   1.49,   6.50,  -0.68,  -1.27,   3.90,   1.97,   2.74
198103,   6.89,  15.99,  -2.16,   7.27,   4.40,   2.35,   4.58,   7.70,  19.93,   6.64,   4.50,   8.13,   7.82,   2.98,  13.04,   6.90,   5.65
198104,  -0.07,  -2.86,  -7.86,   1.53,  -0.76,  -2.33,   2.56,  -1.69,  -1.59,  -0.22,  -0.19,   2.19,   1.89,  -2.68,   4.17,   0.64,   2.57
198105,   2.45,   0.04,  -3.85,   1.36,   0.49,  -1.82,   1.43,   0.51,  -0.09,   0.86,   2.63,   3.39,   2.61,   1.82,   3.10,   2.77,   3.96
198106,  -0.58,  -3.20,   4.84,   0.88,  -3.02,   2.70,  -2.49,  -1.78,  -6.35,  -3.49,  -5.64,  -3.20,  -5.27,   3.44,  -1.21,   1.68,  -3.08
198107,  -1.33,   4.15,   8.06,  -0.80,  -2.84,  -5.09,  -2.84,  -4.14,   0.15,  -0.03,  -2.78,  -2.98,  -5.65,   2.80,  -3.27,  -3.10,  -1.94
198108,  -4.92,  -0.03,  -6.46,  -5.82,  -7.06,  -7.12,  -5.16,  -5.20,  -7.37,  -5.57,  -6.76,  -9.09,  -9.48,  -0.83,  -6.29,  -5.18,  -5.68
198109,  -1.89, -14.90, -12.45,  -2.92,  -3.26,  -8.52,  -1.31, -10.11,  -9.43,  -7.54,  -5.96,  -3.71,  -5.52,  -5.53,  -2.19,  -2.50,  -3.12
198110,   8.60,   3.75,  10.29,   2.92,   1.14,   5.42,   6.16,   1.49,   1.37,   7.56,   3.75,  -9.05,   8.67,   4.88,   6.22,   7.47,   6.99
198111,   2.03,   2.25,   6.93,   0.24,   6.07,   3.76,   3.73,   6.33,   4.40,  -0.74,   3.16,   2.99,   1.64,   5.92,   0.95,   5.66,   3.96
198112,   0.10,  -6.11,  -6.61,  -1.41,  -0.76,  -1.75,  -1.68,  -2.61,  -2.69,  -0.77,  -0.55,   3.04,  -1.93,  -2.33,  -1.92,  -3.86,  -2.26
198201,  -0.52, -11.33,  -8.64,  -0.30,   3.75,  -4.29,   2.43,  -7.23,  -8.86,  -2.78,   1.26,  -0.62,  -3.71,  -0.67,   0.98,  -2.17,  -1.70
198202,  -0.74,  -8.42, -11.55,  -4.31,  -3.80,  -6.35,  -2.24,  -7.19,  -4.70,  -5.40,  -5.82,  -2.61,  -5.25,  -0.36,  -0.81,  -2.92,  -4.16
198203,   3.42, -10.28,  -3.66,   0.56,   2.37,  -1.20,  -1.22,  -2.69,  -5.15,  -6.24,  -3.57,   4.13,   0.38,   1.66,   5.80,  -1.06,  -0.14
198204,   6.78,   0.42,   4.62,   7.91,   1.18,   5.20,   6.41,   2.44,   1.60,   3.01,   5.77,   5.01,   4.92,   3.84,   5.81,   3.28,   3.90
198205,  -2.40,  -6.02,   2.40,  -1.17,  -2.27,  -4.32,  -3.18,  -5.46,  -6.93,  -2.16,  -5.67,  -0.35,  -5.87,  -0.52,  -2.79,  -5.55,  -3.55
198206,   2.00,  -6.21,  -6.48,   0.85,   2.49,  -4.75,  -0.61,  -2.70,  -6.85,  -5.92,  -2.54,   2.63,  -0.16,  -2.21,   3.63,  -2.48,  -1.59
198207,   1.94,  -5.65,  -7.98,  -0.48,   1.93,  -3.98,  -0.65,  -3.11,  -4.57,  -2.37,   0.19,  -3.85,  -1.76,  -2.57,   0.68,  -3.00,  -0.60
198208,   6.96,  20.87,   9.88,  10.68,  11.64,  15.24,  11.79,  17.69,  13.33,   9.76,  12.92,  16.02,  16.88,  12.00,  11.63,  11.47,  11.06
198209,   4.02,   0.44,   1.76,   8.36,   0.11,  -0.28,   2.30,  -0.54,  -5.18,  -0.70,  -0.43,  -1.34,  -1.54,   1.06,   4.88,   6.01,   2.05
198210,   7.38,  17.63,   5.54,  14.09,  12.78,  12.78,   9.06,  18.43,   9.25,  14.64,  14.64,  16.92,  15.93,   4.73,  16.63,  15.20,  13.75
198211,   5.28,   6.20,  -4.75,   8.33,   9.23,   2.95,   3.34,  11.70,   3.65,   5.51,   9.63,   7.87,   7.32,   0.16,  11.10,   6.55,   7.68
198212,   0.68,   5.95,   5.74,   1.72,  -2.22,  -2.34,  -0.73,   2.99,   5.72,  -2.57,   3.91,   5.29,   1.14,   4.32,  -2.87,  -2.33,   0.10
198301,  -0.13,  14.22,   3.59,   0.03,   5.21,   9.99,   1.78,   2.08,   8.11,   6.53,   7.90,   2.36,   6.96,   3.67,   0.42,   0.48,   5.40
198302,   1.69,  -7.32,  -0.58,   8.57,   6.82,   4.48,   1.88,   4.34,   3.89,   4.84,   2.95,   1.71,   5.74,   1.59,   7.95,   5.43,   3.75
198303,   5.98,   3.79,   6.13,  11.46,  -2.44,   0.68,   4.25,   5.84,   2.94,   2.07,   0.43,  -0.56,   4.01,   0.27,   9.87,   6.83,   2.71
198304,   5.02,   9.09,   9.42,   8.35,   6.02,   8.91,   5.18,   5.55,   3.05,   5.01,   6.95,  15.44,   4.98,   4.76,   9.14,   9.10,   6.77
198305,  -0.91,   6.54,   1.50,   0.91,  -4.38,   4.44,  -4.09,   2.85,   9.57,   4.87,   3.05,  -1.86,   3.27,   2.60,   0.03,   0.65,   1.34
198306,   1.54,   1.00,   6.63,   8.59,   5.34,   1.05,   5.06,  -0.17,  -2.02,   1.34,   5.75,  12.52,   7.66,  -0.54,   5.84,   0.36,   2.98
198307,  -2.30,  -5.01,  -2.54,  -4.33,  -5.15,   0.03,  -3.54,  -3.93,  -0.81,   0.19,  -4.76,  -1.93,  -4.95,   1.03,  -2.18,  -2.85,  -5.26
198308,   1.82,   0.85,   6.96,  -4.56,  -1.09,   6.95,   1.07,  -4.39,   7.77,  -1.52,  -0.66,  -3.62,  -3.90,   1.52,  -5.25,   0.88,  -1.51
198309,   5.47,  -5.80,  -4.77,   1.55,   2.81,  -0.46,   3.27,   3.35,  -2.58,   0.68,   2.76,   4.87,   3.50,   4.66,   2.09,   1.95,   2.12
198310,   2.20,  -9.55,  -2.01,  -4.51,  -2.09,  -3.08,   0.88,  -4.82,  -5.25,  -0.55,  -5.55,   1.46,  -0.51,   3.07,  -0.74,  -2.99,  -5.74
198311,   2.46,   8.87,  -0.55,   3.70,   8.78,   2.74,  -0.63,   7.41,   9.52,   6.31,   2.41,  -0.11,   7.66,  -1.61,   4.40,   3.98,   4.10
198312,  -0.57,  -1.98,   2.18,  -3.01,   1.22,  -3.16,  -2.87,  -1.18,   1.08,  -0.95,   1.44,   1.24,  -1.05,  -3.69,  -5.76,  -0.75,  -1.81
198401,   0.39,  -1.61,  10.18,  -6.44,  -6.50,  -4.04,   0.27,  -3.81,  -1.96,  -2.33,  -4.97,  -3.34,  -3.37,   1.45,  -6.30,  -0.46,  -2.18
198402,  -4.28,   1.58,   3.36,  -3.56,  -5.65,  -7.27,  -2.72,  -5.86,  -7.63,  -7.56,  -5.85,  -6.69,  -7.28,  -3.33,  -4.44,  -4.60,  -5.14
198403,   1.17,   5.59,   0.97,   0.09,   2.05,   5.94,   0.05,   4.32,   5.82,   3.67,   2.39,  -2.55,  -0.77,  -0.29,   0.80,   2.06,   0.16
198404,   0.49,  -5.79,   4.09,   0.02,   0.22,   1.21,   0.76,  -2.75,  -5.59,   1.42,   0.10,   1.50,  -1.07,  -0.48,   0.82,  -1.16,   0.45
198405,  -1.89,  -7.77,  -4.78,  -5.58,  -3.48,  -7.03,  -3.39,  -8.95,  -9.48,  -4.65,  -6.39,  -5.17,  -3.90,  -0.80,  -4.99,  -7.39,  -5.30
198406,   6.51,  -5.08,  -2.05,   4.28,   1.71,   0.29,   5.61,   1.39,  -1.50,  11.18,   1.09,   3.28,   5.77,   0.45,   7.91,   2.30,   6.31
198407,  -1.01, -13.00,  -7.58,  -5.90,   0.29,  -2.07,  -3.27,  -3.02,  -9.23,  -2.46,  -1.33,   4.39,   0.33,  -0.01,   1.21,  -0.67,  -1.59
198408,   7.36,  19.70,  13.99,   9.42,   9.15,  13.49,   8.01,  12.67,  14.02,  10.17,  13.65,   9.54,  12.30,   7.76,   9.09,  11.03,  11.08
198409,   2.46,   0.13,   2.17,  -1.47,  -2.93,  -3.20,  -1.24,   0.76,  -3.38,  -2.16,  -3.41,   2.53,  -0.87,   4.82,   0.10,   3.23,  -1.88
198410,   2.16,  -5.89,  -4.26,  -0.24,   0.64,  -1.15,   2.93,   0.29,  -1.84,   0.94,  -0.55,   2.97,   4.57,   3.34,  -1.07,   1.19,  -0.68
198411,  -0.30,  -0.82,  -1.14,  -0.33,  -1.55,  -0.40,   0.42,  -0.06,  -1.20,  -2.61,  -3.18,  -2.98,  -3.19,   3.06,  -3.23,   0.35,  -1.55
198412,   2.47,  -2.79,  -0.54,   0.92,   2.71,   0.60,   2.99,   1.91,   2.20,   2.44,   2.33,   4.84,   4.13,   2.63,  -0.01,   4.50,   3.27
198501,   1.94,  15.77,   6.64,  11.54,   9.89,   7.05,   4.41,  12.62,  10.60,   5.54,  12.14,   8.85,   9.95,   2.39,  12.48,   8.89,  10.30
198502,   5.35,  -4.04,   4.00,   2.38,   0.35,   2.48,   4.18,   0.01,  -0.42,   2.84,  -1.35,  -2.38,   3.97,   1.38,   2.64,   2.17,   2.06
198503,   6.15,   5.16,   1.51,  -0.22,  -4.30,  -2.37,   3.09,  -4.61,  -3.34,  -3.38,  -6.16,  -4.89,  -3.44,   6.10,  -0.51,   0.09,   1.01
198504,  -1.32,  -2.32,   3.55,  -0.67,  -1.21,   0.78,  -2.72,  -0.95,  -4.88,  -4.32,  -3.27,  -4.23,  -3.31,   1.61,   0.28,   2.54,  -0.44
198505,  10.71,   2.80,   1.07,   8.34,   4.84,   7.81,   7.04,   6.00,   1.59,   5.45,   3.43,   6.92,  10.21,   5.45,  11.21,   6.24,   5.46
198506,   3.44,  -0.32,  -0.91,   1.91,   2.01,   1.52,   1.88,   0.85,  -0.74,   1.54,  -0.93,   1.15,   2.32,   3.63,   1.34,   2.99,   3.30
198507,  -2.28,   8.82,  -0.51,   2.21,   2.56,   4.10,  -0.83,   2.94,   7.83,   2.63,   4.78,   0.94,   3.60,  -4.70,  -5.33,  -1.36,  -0.67
198508,   2.44,  -1.40,   1.53,   1.43,  -2.96,  -1.09,  -0.24,  -2.70,  -1.90,  -1.96,  -2.44,  -0.71,  -0.85,   1.91,  -0.39,  -0.39,  -0.85
198509,   3.24,  -8.85,  -1.34,  -2.79,  -3.72,  -3.48,  -2.80,  -4.48,  -4.49,  -3.15,  -4.12,  -2.06,  -7.42,  -5.35,  -4.21,  -4.44,  -5.17
198510,   4.25,  -1.57,   5.80,   7.29,   0.56,   4.95,   4.94,   3.02,  -4.37,   3.64,   3.15,   1.87,   0.95,   6.32,   7.65,   7.67,   3.53
198511,   9.35,   5.24,   1.31,   7.00,  12.81,   6.18,  10.30,   8.67,   6.01,   8.88,   8.84,   7.56,   6.30,   4.24,   7.90,   7.64,   6.67
198512,   3.85,  -2.77,  -2.51,   4.03,   7.30,   6.73,   3.99,   4.87,   2.74,   5.10,   7.04,   5.26,   2.18,   4.85,   3.99,   4.98,   5.88
198601,   1.15,   2.31,  -6.89,   4.99,   0.37,   1.80,   1.25,   2.44,   2.73,   2.30,   0.27,   4.51,   2.85,   3.78,   1.37,   3.52,   0.02
198602,   8.90,  -3.16,   0.55,   9.98,  11.58,  12.13,   9.17,  12.14,   5.30,   7.30,   5.28,  11.34,   8.92,   6.57,   7.44,   8.67,   8.25
198603,   8.79,   2.37,   0.83,   7.22,   4.80,   6.36,  11.47,  10.84,   3.94,   1.77,   0.87,  11.35,   4.98,   3.96,   8.83,   5.87,   4.90
198604,   0.54,  -5.10,   0.61,  -1.04,  -1.42,   2.18,   0.30,  -1.89,  -5.46,  -1.35,   2.52,  -6.72,  -3.20,  -3.97,   0.11,  -3.30,   1.27
198605,   7.86,   3.11,   7.42,   7.78,   4.32,   5.82,   8.52,   5.20,   1.62,   3.62,   0.79,   4.14,   1.63,   3.63,  11.14,   5.01,   5.08
198606,   6.16,  -3.75,  -1.90,   4.50,  -0.60,   0.66,   7.20,  -0.47,  -3.48,  -2.49,  -4.54,  -0.31,  -0.33,   5.04,   4.55,   1.97,   2.26
198607,  -4.84,  -2.36,  -5.23,  -8.60,  -8.68,  -7.33,  -4.41,  -9.21, -16.42,  -7.93,  -8.02,  -8.72,  -9.05,   5.15,  -9.51,  -5.49,  -6.92
198608,   1.82,  14.62,  16.90,   2.58,   6.06,   6.11,   3.17,   7.58,   9.84,   6.16,   7.49,   6.98,   5.82,   7.90,   1.22,   7.14,   5.86
198609, -11.37,   2.32,  -1.01,  -8.74,  -8.75,  -4.94, -12.89,  -6.99,   4.83,  -3.80,  -6.93,  -7.86,  -2.57,  -9.09,  -8.60, -10.35,  -8.38
198610,   9.92,  -0.25,   1.80,   7.34,   7.33,   8.17,   8.98,   6.75,   3.78,   3.54,   0.19,   6.69,   3.81,   5.25,   7.92,   3.43,   6.65
198611,   0.37,   1.51,   3.55,   3.16,   7.25,   4.03,   2.28,   2.60,  -7.41,   1.26,   3.78,   2.80,   1.12,   0.55,   1.93,  -0.86,   1.16
198612,  -2.64,  -2.49,  -0.69,  -4.53,   0.24,  -3.85,  -0.18,  -2.89,  -2.42,  -5.34,  -3.22,  -5.08,  -4.77,  -3.29,  -6.91,  -2.34,  -2.70
198701,  13.61,  13.90,  14.72,  10.56,  15.24,  15.13,  14.77,  16.88,  13.04,  11.70,  15.89,  19.76,   6.09,   9.30,  10.62,  10.43,  13.15
198702,   4.41,  12.34,  -1.48,  11.25,   4.44,   5.41,   7.62,   3.83,   7.32,   8.06,   8.85,   2.55,   5.92,  -2.14,  11.44,   3.90,   5.00
198703,   2.30,  15.54,  12.07,   1.81,   1.62,   5.48,   0.41,   4.93,   8.47,  -0.96,   2.65,   6.04,  -1.74,  -1.67,   2.34,  -1.51,   1.93
198704,  -4.49,   2.93,   0.57,  -1.71,  -0.88,   1.14,  -2.66,  -4.10,   3.17,  -0.60,   3.90,   7.36,  -5.55,  -4.33,  -2.04,  -4.95,  -2.34
198705,   2.17,  -3.08,   2.71,   1.43,   0.81,   0.57,   1.47,  -1.85,   4.37,  -0.06,   0.29,  -2.89,   4.05,  -1.84,   0.22,  -0.77,   1.53
198706,   6.12,  -1.40,   5.98,   6.48,   4.04,   4.86,   4.92,   6.41,   3.65,   3.27,   0.89,   2.29,   5.32,   3.40,   6.54,   4.97,   5.47
198707,   3.61,  16.54,   2.68,   4.86,   6.24,   6.05,   5.86,   5.65,  19.44,   7.16,   3.00,   6.21,   6.73,  -1.67,   6.21,   1.83,   5.49
198708,   2.83,  -2.79,   2.33,   0.21,   6.24,   2.63,   4.86,   2.13,  -4.37,   1.82,   6.38,   5.20,   0.56,   3.70,   3.60,   5.88,   3.54
198709,  -2.65,   3.99,  -3.78,  -6.55,  -0.98,  -0.43,  -1.67,  -1.75,   4.10,  -1.32,  -2.27,  -7.51,  -1.99,  -2.31,  -6.91,  -2.36,  -0.03
